Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
3/22/15 12:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,TENDERLOIN,NONE,400 Block of TURK ST,-122.416343,37.78244651
3/22/15 11:50,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,1300 Block of LOMBARD ST,-122.4237544,37.80150331
3/22/15 11:50,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Sunday,NORTHERN,NONE,2800 Block of VANNESS AV,-122.4244666,37.80182743
3/22/15 11:34,WARRANTS,WARRANT ARREST,Sunday,SOUTHERN,"ARREST, BOOKED",VALENCIA ST / MCCOPPIN ST,-122.4225263,37.77159621
3/22/15 11:34,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Sunday,SOUTHERN,"ARREST, BOOKED",VALENCIA ST / MCCOPPIN ST,-122.4225263,37.77159621
3/22/15 11:33,NON-CRIMINAL,FOUND PROPERTY,Sunday,MISSION,NONE,100 Block of BARTLETT ST,-122.4198492,37.75454825
3/22/15 11:30,NON-CRIMINAL,FOUND PROPERTY,Sunday,NORTHERN,UNFOUNDED,900 Block of GEARY ST,-122.4189184,37.78594073
3/22/15 11:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,OAK ST / GOUGH ST,-122.4226011,37.77502039
3/22/15 11:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,500 Block of THE EMBARCADEROSOUTH ST,-122.3985869,37.79998931
3/22/15 11:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,BAYVIEW,NONE,5800 Block of 3RD ST,-122.3947228,37.7247561
3/22/15 11:20,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,3600 Block of LYON ST,-122.4482784,37.80427189
3/22/15 11:14,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,INGLESIDE,NONE,100 Block of BEACON ST,-122.4314323,37.7395199
3/22/15 11:11,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,TENDERLOIN,NONE,100 Block of OFARRELL ST,-122.4072441,37.78656476
3/22/15 11:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,200 Block of 3RD ST,-122.3998994,37.78464803
3/22/15 11:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,SOUTHERN,NONE,700 Block of MARKET ST,-122.4052948,37.78630722
3/22/15 11:00,VEHICLE THEFT,STOLEN TRUCK,Sunday,BAYVIEW,NONE,500 Block of VERMONT ST,-122.4043832,37.76273117
3/22/15 11:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,1000 Block of HOWARD ST,-122.4090847,37.77813867
3/22/15 11:00,LARCENY/THEFT,GRAND THEFT BICYCLE,Sunday,CENTRAL,NONE,700 Block of THE EMBARCADERONORTH ST,-122.4003875,37.8025736
3/22/15 10:50,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,200 Block of 3RD ST,-122.3998994,37.78464803
3/22/15 10:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,PARK,NONE,FULTON ST / SCOTT ST,-122.4365076,37.77706723
3/22/15 10:35,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,CLEARY CT / LAGUNA ST,-122.427781,37.78392372
3/22/15 10:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,BATTERY ST / UNION ST,-122.4016192,37.80138209
3/22/15 10:30,NON-CRIMINAL,LOST PROPERTY,Sunday,CENTRAL,NONE,2500 Block of MASON ST,-122.4138143,37.80703621
3/22/15 10:30,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,INGLESIDE,NONE,BOSWORTH ST / LYELL ST,-122.4319557,37.73299321
3/22/15 10:30,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Sunday,CENTRAL,"ARREST, BOOKED",600 Block of COLUMBUS AV,-122.4105346,37.80061562
3/22/15 10:30,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Sunday,CENTRAL,"ARREST, BOOKED",600 Block of COLUMBUS AV,-122.4105346,37.80061562
3/22/15 10:30,WARRANTS,WARRANT ARREST,Sunday,CENTRAL,"ARREST, BOOKED",600 Block of COLUMBUS AV,-122.4105346,37.80061562
3/22/15 10:30,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,100 Block of DIAMOND ST,-122.4371821,37.75993828
3/22/15 10:26,WARRANTS,WARRANT ARREST,Sunday,MISSION,"ARREST, BOOKED",2500 Block of 22ND ST,-122.4059845,37.75693186
3/22/15 10:25,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,CENTRAL,"ARREST, CITED",KEARNY ST / BROADWAY ST,-122.4054759,37.79801807
3/22/15 10:25,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,TENDERLOIN,NONE,500 Block of OFARRELL ST,-122.4138201,37.7857383
3/22/15 10:23,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,SOUTHERN,NONE,400 Block of BERRY ST,-122.3982227,37.77201612
3/22/15 10:20,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,PARK,NONE,BOWLINGGREEN DR / MARTIN LUTHER KING JR DR,-122.4606766,37.767449
3/22/15 10:04,WARRANTS,WARRANT ARREST,Sunday,TARAVAL,"ARREST, BOOKED",2600 Block of 23RD AV,-122.4795898,37.73818571
3/22/15 10:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,FRANKLIN ST / LOMBARD ST,-122.4261843,37.80109604
3/22/15 10:00,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,INGLESIDE,NONE,MISSION ST / TRUMBULL ST,-122.4293067,37.73074292
3/22/15 10:00,NON-CRIMINAL,FOUND PROPERTY,Sunday,TARAVAL,NONE,25TH AV / VICENTE ST,-122.4818573,37.73904003
3/22/15 10:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,INGLESIDE,NONE,300 Block of LONDON ST,-122.4345729,37.72349687
3/22/15 10:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,100 Block of SHIPLEY ST,-122.4016994,37.78065229
3/22/15 9:52,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,BAYVIEW,NONE,REVERE AV / CRISP RD,-122.3823222,37.72721776
3/22/15 9:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,100 Block of NEWMONTGOMERY ST,-122.3997876,37.78678343
3/22/15 9:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
3/22/15 9:40,WEAPON LAWS,"SWITCHBLADE KNIFE, POSSESSION",Sunday,SOUTHERN,"ARREST, BOOKED",900 Block of HARRISON ST,-122.403877,37.77750289
3/22/15 9:40,WARRANTS,WARRANT ARREST,Sunday,SOUTHERN,"ARREST, BOOKED",900 Block of HARRISON ST,-122.403877,37.77750289
3/22/15 9:30,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,CENTRAL,NONE,SACRAMENTO ST / LEAVENWORTH ST,-122.4159378,37.79213225
3/22/15 9:30,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,SOUTHERN,NONE,7TH ST / FOLSOM ST,-122.4078441,37.77674622
3/22/15 9:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,3600 Block of LYON ST,-122.4482784,37.80427189
3/22/15 9:25,ASSAULT,BATTERY,Sunday,MISSION,"ARREST, BOOKED",1000 Block of VALENCIA ST,-122.4210716,37.75569414
3/22/15 9:25,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,MISSION,"ARREST, BOOKED",1000 Block of VALENCIA ST,-122.4210716,37.75569414
3/22/15 9:15,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,RICHMOND,NONE,1000 Block of POINTLOBOS AV,-122.5136421,37.77846922
3/22/15 9:08,NON-CRIMINAL,IMPOUNDED VEHICLE,Sunday,TENDERLOIN,NONE,200 Block of LEAVENWORTH ST,-122.4142178,37.78325933
3/22/15 9:08,OTHER OFFENSES,"VEHICLE, DISABLED PLACARD VIOLATION",Sunday,TENDERLOIN,NONE,200 Block of LEAVENWORTH ST,-122.4142178,37.78325933
3/22/15 9:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,INGLESIDE,NONE,0 Block of RUTH ST,-122.4366473,37.72321882
3/22/15 8:52,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,TARAVAL,NONE,300 Block of TARAVAL ST,-122.4697064,37.74325733
3/22/15 8:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,100 Block of 10TH ST,-122.4151897,37.77462114
3/22/15 8:39,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Sunday,TENDERLOIN,"ARREST, BOOKED",MCALLISTER ST / LEAVENWORTH ST,-122.4136794,37.78092583
3/22/15 8:39,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,TENDERLOIN,"ARREST, BOOKED",MCALLISTER ST / LEAVENWORTH ST,-122.4136794,37.78092583
3/22/15 8:39,WEAPON LAWS,POSSESSION OF CAUSTIC CHEMICAL,Sunday,TENDERLOIN,"ARREST, BOOKED",MCALLISTER ST / LEAVENWORTH ST,-122.4136794,37.78092583
3/22/15 8:22,FRAUD,FALSE ID TO PEACE OFFICER,Sunday,PARK,"ARREST, BOOKED",800 Block of OAK ST,-122.4333147,37.77370544
3/22/15 8:15,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Sunday,CENTRAL,NONE,1300 Block of PINE ST,-122.4180281,37.78988129
3/22/15 8:00,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,TARAVAL,"ARREST, BOOKED",LAKE MERCED BL / FONT BL,-122.4850737,37.72399838
3/22/15 8:00,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,TENDERLOIN,"ARREST, BOOKED",100 Block of HYDE ST,-122.415533,37.7821373
3/22/15 8:00,VEHICLE THEFT,STOLEN TRUCK,Sunday,PARK,NONE,1100 Block of DIVISADERO ST,-122.4387088,37.78015018
3/22/15 7:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,3RD ST / HARRISON ST,-122.3973888,37.78255435
3/22/15 7:00,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Sunday,BAYVIEW,NONE,MINNESOTA ST / 18TH ST,-122.3907008,37.76292531
3/22/15 7:00,ROBBERY,"ROBBERY, ARMED WITH A DANGEROUS WEAPON",Sunday,MISSION,NONE,2000 Block of MISSION ST,-122.4196583,37.76422056
3/22/15 7:00,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,MISSION,NONE,2000 Block of MISSION ST,-122.4196583,37.76422056
3/22/15 7:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,SOUTHERN,NONE,1000 Block of MISSION ST,-122.4097952,37.78003563
3/22/15 6:32,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,BAYVIEW,"ARREST, BOOKED",MARIPOSA ST / INDIANA ST,-122.3917836,37.7641413
3/22/15 6:32,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF DRUGS,Sunday,BAYVIEW,"ARREST, BOOKED",MARIPOSA ST / INDIANA ST,-122.3917836,37.7641413
3/22/15 6:30,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,CENTRAL,NONE,CHESTNUT ST / SANSOME ST,-122.4035321,37.80496889
3/22/15 6:21,NON-CRIMINAL,SEARCH WARRANT SERVICE,Sunday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.4034048,37.77542071
3/22/15 6:21,OTHER OFFENSES,RESISTING ARREST,Sunday,MISSION,"ARREST, BOOKED",1000 Block of POTRERO AV,-122.4065391,37.75648641
3/22/15 5:36,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,3200 Block of BAKER ST,-122.4465095,37.80095266
3/22/15 5:36,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,NORTHERN,NONE,3200 Block of BAKER ST,-122.4465095,37.80095266
3/22/15 5:34,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,TARAVAL,NONE,4200 Block of PACHECO ST,-122.5056976,37.74926545
3/22/15 5:20,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Sunday,SOUTHERN,"ARREST, BOOKED",500 Block of HOWARD ST,-122.3970324,37.78782467
3/22/15 5:10,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,CENTRAL,NONE,800 Block of CALIFORNIA ST,-122.4082144,37.7921059
3/22/15 5:10,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,800 Block of CALIFORNIA ST,-122.4082144,37.7921059
3/22/15 5:07,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Sunday,PARK,NONE,1900 Block of EDDY ST,-122.4397852,37.78053274
3/22/15 5:00,ASSAULT,BATTERY,Sunday,NORTHERN,NONE,1200 Block of TURK ST,-122.4288185,37.78086427
3/22/15 4:25,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,TARAVAL,NONE,19TH AV / TARAVAL ST,-122.4756443,37.74305055
3/22/15 4:15,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,BAYVIEW,"ARREST, BOOKED",300 Block of HAMILTON ST,-122.4098356,37.7266553
3/22/15 4:15,OTHER OFFENSES,RESISTING ARREST,Sunday,BAYVIEW,"ARREST, BOOKED",300 Block of HAMILTON ST,-122.4098356,37.7266553
3/22/15 4:11,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Sunday,MISSION,NONE,2000 Block of 15TH ST,-122.4293779,37.76615131
3/22/15 4:11,FRAUD,DEFRAUDING AN INNKEEPER,Sunday,MISSION,NONE,2000 Block of 15TH ST,-122.4293779,37.76615131
3/22/15 4:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,SOUTHERN,NONE,11TH ST / HOWARD ST,-122.4155645,37.77309948
3/22/15 4:00,SEX OFFENSES FORCIBLE,"FORCIBLE RAPE, BODILY FORCE",Sunday,SOUTHERN,NONE,13TH ST / MISSION ST,-122.4200102,37.77010993
3/22/15 4:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,LIBERTY ST / CHURCH ST,-122.4279722,37.75729192
3/22/15 3:50,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,INGLESIDE,NONE,900 Block of MADRID ST,-122.4373727,37.71543668
3/22/15 3:30,NON-CRIMINAL,FOUND PROPERTY,Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
3/22/15 3:30,VEHICLE THEFT,STOLEN TRUCK,Sunday,INGLESIDE,NONE,1000 Block of BRUSSELS ST,-122.402265,37.71932903
3/22/15 3:18,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,TENDERLOIN,NONE,LEAVENWORTH ST / GOLDEN GATE AV,-122.4138696,37.78186219
3/22/15 3:18,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,TENDERLOIN,NONE,LEAVENWORTH ST / GOLDEN GATE AV,-122.4138696,37.78186219
3/22/15 3:15,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,RICHMOND,NONE,2200 Block of GOLDEN GATE AV,-122.4473354,37.77766188
3/22/15 3:15,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,CENTRAL,NONE,200 Block of NORTHPOINT ST,-122.4113245,37.80680427
3/22/15 3:07,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,NORTHERN,"ARREST, BOOKED",ELLIS ST / LARKIN ST,-122.4177103,37.78423629
3/22/15 3:07,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Sunday,NORTHERN,"ARREST, BOOKED",ELLIS ST / LARKIN ST,-122.4177103,37.78423629
3/22/15 3:07,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,NORTHERN,"ARREST, BOOKED",ELLIS ST / LARKIN ST,-122.4177103,37.78423629
3/22/15 3:00,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,PARK,"ARREST, BOOKED",1200 Block of SCOTT ST,-122.4374234,37.78126463
3/22/15 2:55,ASSAULT,BATTERY,Sunday,MISSION,NONE,COLLINGWOOD ST / 19TH ST,-122.4359594,37.75922119
3/22/15 2:30,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Sunday,INGLESIDE,NONE,4700 Block of MISSION ST,-122.4367498,37.72199158
3/22/15 2:30,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,TARAVAL,NONE,1300 Block of 9TH AV,-122.4663134,37.76308512
3/22/15 2:28,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Sunday,RICHMOND,"ARREST, BOOKED",2100 Block of SUTTER ST,-122.4357423,37.78571576
3/22/15 2:18,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.4196718,37.76505012
3/22/15 2:05,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,RICHMOND,"ARREST, BOOKED",400 Block of 29TH AV,-122.4890148,37.78084247
3/22/15 2:05,SECONDARY CODES,DOMESTIC VIOLENCE,Sunday,RICHMOND,"ARREST, BOOKED",400 Block of 29TH AV,-122.4890148,37.78084247
3/22/15 2:05,NON-CRIMINAL,TURNED IN GUN,Sunday,RICHMOND,"ARREST, BOOKED",400 Block of 29TH AV,-122.4890148,37.78084247
3/22/15 2:03,ASSAULT,BATTERY,Sunday,SOUTHERN,NONE,500 Block of HOWARD ST,-122.3970324,37.78782467
3/22/15 2:03,OTHER OFFENSES,HARASSING PHONE CALLS,Sunday,SOUTHERN,NONE,500 Block of HOWARD ST,-122.3970324,37.78782467
3/22/15 2:00,NON-CRIMINAL,CASE CLOSURE,Sunday,SOUTHERN,EXCEPTIONAL CLEARANCE,500 Block of HOWARD ST,-122.3970324,37.78782467
3/22/15 2:00,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Sunday,MISSION,"ARREST, BOOKED",200 Block of VALENCIA ST,-122.4221586,37.76844039
3/22/15 2:00,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,MISSION,"ARREST, BOOKED",200 Block of VALENCIA ST,-122.4221586,37.76844039
3/22/15 2:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,MISSION,"ARREST, BOOKED",200 Block of VALENCIA ST,-122.4221586,37.76844039
3/22/15 2:00,ASSAULT,BATTERY,Sunday,SOUTHERN,EXCEPTIONAL CLEARANCE,500 Block of HOWARD ST,-122.3970324,37.78782467
3/22/15 2:00,SECONDARY CODES,DOMESTIC VIOLENCE,Sunday,SOUTHERN,EXCEPTIONAL CLEARANCE,500 Block of HOWARD ST,-122.3970324,37.78782467
3/22/15 1:51,NON-CRIMINAL,LOST PROPERTY,Sunday,NORTHERN,NONE,3200 Block of FILLMORE ST,-122.4360718,37.79962242
3/22/15 1:45,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,NORTHERN,NONE,BUSH ST / POLK ST,-122.4203074,37.78869895
3/22/15 1:45,ASSAULT,BATTERY,Sunday,INGLESIDE,NONE,1500 Block of SUNNYDALE AV,-122.4171448,37.71215029
3/22/15 1:45,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,INGLESIDE,NONE,1500 Block of SUNNYDALE AV,-122.4171448,37.71215029
3/22/15 1:40,ASSAULT,BATTERY,Sunday,CENTRAL,NONE,400 Block of MASON ST,-122.4099253,37.7877641
3/22/15 1:40,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,CENTRAL,NONE,400 Block of MASON ST,-122.4099253,37.7877641
3/22/15 1:32,KIDNAPPING,FALSE IMPRISONMENT,Sunday,RICHMOND,"ARREST, BOOKED",SUTTER ST / SCOTT ST,-122.4382078,37.78545861
3/22/15 1:32,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,RICHMOND,"ARREST, BOOKED",SUTTER ST / SCOTT ST,-122.4382078,37.78545861
3/22/15 1:30,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,NORTHERN,NONE,POLK ST / BUSH ST,-122.4203074,37.78869895
3/22/15 1:30,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,NORTHERN,NONE,2100 Block of UNION ST,-122.434695,37.79724575
3/22/15 1:29,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Sunday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.4034048,37.77542071
3/22/15 1:29,WEAPON LAWS,POSS OF LOADED FIREARM,Sunday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.4034048,37.77542071
3/22/15 1:25,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,MISSION,NONE,3100 Block of 16TH ST,-122.4236373,37.76486667
3/22/15 1:25,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Sunday,MISSION,NONE,3100 Block of 16TH ST,-122.4236373,37.76486667
3/22/15 1:20,NON-CRIMINAL,LOST PROPERTY,Sunday,PARK,NONE,1900 Block of GROVE ST,-122.4487242,37.77461587
3/22/15 1:20,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,TARAVAL,NONE,100 Block of SUMMIT ST,-122.4539944,37.7164759
3/22/15 1:20,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,TARAVAL,NONE,100 Block of SUMMIT ST,-122.4539944,37.7164759
3/22/15 1:20,ASSAULT,THREATS AGAINST LIFE,Sunday,TARAVAL,NONE,100 Block of SUMMIT ST,-122.4539944,37.7164759
3/22/15 1:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,MISSION,NONE,25TH ST / VALENCIA ST,-122.4205068,37.75050529
3/22/15 1:00,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,MISSION,NONE,25TH ST / VALENCIA ST,-122.4205068,37.75050529
3/22/15 1:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,PARK,NONE,SHRADER ST / HAIGHT ST,-122.4518646,37.76935054
3/22/15 1:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,MISSION ST / 8TH ST,-122.4131609,37.77745666
3/22/15 1:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,SOUTHERN,NONE,1000 Block of FOLSOM ST,-122.405834,37.77825481
3/22/15 1:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,TENDERLOIN,NONE,600 Block of ELLIS ST,-122.4168937,37.78428605
3/22/15 1:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,CENTRAL,NONE,2200 Block of STOCKTON ST,-122.4104744,37.80649569
3/22/15 1:00,LARCENY/THEFT,GRAND THEFT BICYCLE,Sunday,MISSION,NONE,100 Block of VICKSBURG ST,-122.4287232,37.75279146
3/22/15 0:45,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,NORTHERN,NONE,HERMANN ST / FILLMORE ST,-122.4300766,37.7702422
3/22/15 0:45,SECONDARY CODES,DOMESTIC VIOLENCE,Sunday,BAYVIEW,"ARREST, BOOKED",0 Block of TURNER TR,-122.3951069,37.75663058
3/22/15 0:45,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,BAYVIEW,"ARREST, BOOKED",0 Block of TURNER TR,-122.3951069,37.75663058
3/22/15 0:40,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Sunday,MISSION,NONE,100 Block of SHOTWELL ST,-122.4163975,37.76604924
3/22/15 0:35,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,NORTHERN,NONE,3100 Block of FILLMORE ST,-122.435751,37.79872822
3/22/15 0:30,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,TENDERLOIN,NONE,TURK ST / TAYLOR ST,-122.4107688,37.78321452
3/22/15 0:30,NON-CRIMINAL,LOST PROPERTY,Sunday,SOUTHERN,NONE,200 Block of HARRISON ST,-122.390709,37.78774939
3/22/15 0:30,NON-CRIMINAL,LOST PROPERTY,Sunday,RICHMOND,NONE,CLEMENT ST / 22ND AV,-122.4816617,37.78215961
3/22/15 0:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,BAYVIEW,NONE,1100 Block of CONNECTICUT ST,-122.3965285,37.75172983
3/22/15 0:30,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,TARAVAL,NONE,400 Block of TARAVAL ST,-122.4708104,37.74331894
3/22/15 0:30,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Sunday,MISSION,NONE,2300 Block of MARKET ST,-122.434229,37.76348501
3/22/15 0:30,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Sunday,SOUTHERN,NONE,0 Block of BRADY ST,-122.4200707,37.77253774
3/22/15 0:25,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,CENTRAL,"ARREST, BOOKED",MONTGOMERY ST / PINE ST,-122.402574,37.79189814
3/22/15 0:25,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Sunday,INGLESIDE,NONE,100 Block of TOPAZ WY,-122.4364097,37.74150576
3/22/15 0:19,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Sunday,INGLESIDE,"ARREST, BOOKED",NAPLES ST / RUSSIA AV,-122.4323848,37.71929814
3/22/15 0:19,WARRANTS,WARRANT ARREST,Sunday,INGLESIDE,"ARREST, BOOKED",NAPLES ST / RUSSIA AV,-122.4323848,37.71929814
3/22/15 0:15,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,NORTHERN,NONE,1900 Block of UNION ST,-122.4318319,37.79760995
3/22/15 0:15,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,NORTHERN,NONE,1200 Block of POLK ST,-122.420327,37.78845216
3/22/15 0:13,ASSAULT,BATTERY,Sunday,BAYVIEW,NONE,700 Block of MISSOURI ST,-122.3957719,37.75729278
3/22/15 0:13,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,NORTHERN,NONE,WILLOW ST / POLK ST,-122.4192748,37.78356805
